titulo,calle,latitud_df1,longitud_df1,paradas_cercanas_df2,id,name,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry.type,latitud_df2,longitud_df2,metros_distancia
Instalación Deportiva  Básica Embalse de San Juan,CALLE EMBALSE DE SAN JUAN 1,40.36264285659688,-3.5981484314802064,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,5207.956220867087
Instalación Deportiva Básica Alto del Retiro,CALLE ALTO DEL RETIRO 13 c/v calle Antonio Gades,40.36751469466709,-3.588264644913803,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,5360.872026991302
Instalación Deportiva Básica Avenida de Cerro Milano,AVENIDA CERRO MILANO 1,40.36861899124304,-3.618356801446381,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3788.5296010160855
Instalación Deportiva Básica Avenida de las Suertes,AVENIDA avenida de las Suertes ,40.370297266524084,-3.6120673755658,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3849.4720525186913
Instalación Deportiva Básica Avenida del Ensanche de Vallecas,AVENIDA ENSANCHE DE VALLECAS 11,40.370297266524084,-3.6120673755658,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3849.4720525186913
Instalación Deportiva Básica Camino de la Suerte,CAMINO SUERTE 25,40.375813783817236,-3.617327043456161,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3097.010243415933
Instalación Deportiva Básica Circuito de Automodelismo,CALLE NAVAMURES 2,40.3728517892704,-3.6267051095385274,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3131.641857087883
Instalación Deportiva Básica Colonia Vilda,CALLE PUENTELARRA 1 c/v Avda. Sta. Eugenia,40.38154336396018,-3.6105817910016826,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2917.9877275881504
Instalación Deportiva Básica Eduardo Chillida,CALLE EDUARDO CHILLIDA 1,40.36302244550467,-3.585074019427532,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,5901.935249913295
Instalación Deportiva Básica La Unión,"CALLE ENRIQUE GARCIA ALVAREZ 58 c/v Diego Olivera Victorio, 1",40.383448627578446,-3.6148637823176353,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2515.855828067186
Instalación Deportiva Básica Nuestra Señora de la Torre,TRAVESIA PUERTO DE REINOSA 2,40.37850528372228,-3.6160557738839376,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2893.6247196174418
Instalación Deportiva Básica P.A.R. Castrillo de Aza,AVENIDA SANTA EUGENIA 1,40.38626820789469,-3.6086007213101885,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2702.07795711807
Instalación Deportiva Básica Parkour,AVENIDA LA GAVIA 39,40.37009915307182,-3.6134620847270176,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3811.7680493345574
Instalación Deportiva Básica Parque Real de Arganda,CALLE REAL DE ARGANDA 45,40.37949103344629,-3.6150999353765094,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2848.291305024256
Instalación Deportiva Básica Parque Santa Eugenia,CALLE ZAZUAR 12,40.38131130575197,-3.608459149580722,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3063.7586633189167
Instalación Deportiva Básica Parque Villa de Vallecas,CALLE PUERTO DE PORZUNA 50,40.37277996162931,-3.6253783281885656,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3165.2456182395317
Instalación Deportiva Básica Parque del Cementerio,CALLE MONTES DE BARBANZA 15,40.37710310380217,-3.6185063391325323,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2923.540785773195
Instalación Deportiva Básica Parroquia Santa Eugenia,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS 15,40.38008195615357,-3.608267379645755,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3171.2552657079214
Instalación Deportiva Básica Peñaranda de Bracamonte,CALLE PEÑARANDA DE BRACAMONTE 4,40.37533906377627,-3.604183911642277,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3791.580444003778
Instalación Deportiva Básica Pista de Patinaje,CALLE PUERTO DE PORZUNA,40.37277996162931,-3.6253783281885656,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3165.2456182395317
Instalación Deportiva Básica Poza de la Sal,CALLE POZA DE LA SAL 2,40.37912373319082,-3.6029851282692733,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3569.8063257718354
Instalación Deportiva Básica Puentelarra,CALLE PUENTELARRA 12,40.38324470241852,-3.6091362899378696,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2875.95027446267
Instalación Deportiva Básica Puerto Lumbreras,INST. DEPORTIVA BASICA POZA DE LA SAL ,40.37930773206432,-3.603034130954479,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3553.175506129933
Instalación Deportiva Básica Rocódromo,AVENIDA LA GAVIA 4 c/v Avenida Cerro Milano,40.37678620920142,-3.608936762154641,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3405.1680428211066
Instalación Deportiva Básica Santa Eugenia,CALLE CERRO DE ALMODOVAR 11,40.38004993117393,-3.6015066796262865,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3599.0791559689037
Instalación Deportiva Básica Skate Real de Arganda,CALLE REAL DE ARGANDA 49,40.37949103344629,-3.6150999353765094,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2848.291305024256
Instalación Deportiva Básica Stela Maris,CALLE PEÑARANDA DE BRACAMONTE 4,40.37533906377627,-3.604183911642277,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3791.580444003778
Instalación Deportiva Municipal Básica Anfevi,CALLE HACIENDA DE PAVONES 127 Posterior,40.403438145048085,-3.6400762544982834,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,576.7097110375454
Instalación Deportiva Municipal Básica Arroyo Fontarrón,CALLE ARROYO FONTARRON 381,40.39571737351038,-3.6368098584337534,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,550.319830720242
Instalación Deportiva Municipal Básica Auditorio de Moratalaz,CALLE HACIENDA DE PAVONES 209,40.40142760716397,-3.6370875655785446,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,242.31667015219466
Instalación Deportiva Municipal Básica Barrio IV,CALLE LUIS DE HOYOS SAINZ 150,40.40272360732888,-3.6340475890184556,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,265.88425505592534
Instalación Deportiva Municipal Básica Brujas,CALLE BRUJAS 32 esquina C/ Hacienda de Pavones,40.39944882958802,-3.6282662898026583,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,544.9046405633867
Instalación Deportiva Municipal Básica C.P. Aragón,CALLE ANTONIO MAIRENA 23,40.39173622231404,-3.638534214819895,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1016.3509055066924
Instalación Deportiva Municipal Básica Casalarreina,CALLE CASALARREINA 28,40.40897549865364,-3.6140942577626016,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1981.6505883255966
Instalación Deportiva Municipal Básica Cordel de Pavones,CALLE CORDEL DE PAVONES 11,40.39990644210208,-3.6185840558372244,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1356.0852258382251
Instalación Deportiva Municipal Básica Cordel de Pavones I,CALLE CORDEL DE PAVONES 9,40.40930182229157,-3.608605091516184,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2413.855644736495
Instalación Deportiva Municipal Básica Echegaray,CALLE ENCOMIENDA DE PALACIOS 324,40.397201660302876,-3.63557478412475,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,361.88073565368614
Instalación Deportiva Municipal Básica El Vandel,CALLE FLORENCIO CANO CRISTOBAL 9 esq. Pasaje Poveda,40.41031893017073,-3.6322802730041026,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1123.5991720717755
Instalación Deportiva Municipal Básica El Yesero,CALLE EL YESERO 1,40.38140237449108,-3.6298348671059406,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2146.9409783236565
Instalación Deportiva Municipal Básica Fuente Espina,CALLE FUENTESPINA 29,40.379273217545474,-3.6064126945492285,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3345.9899325765614
Instalación Deportiva Municipal Básica Lili Alvarez,"CALLE LA RIVIERA 4 c/v calle Provenza, 3 Cañón Río Lobos",40.405822647416606,-3.6291151510513155,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,763.2513957855534
Instalación Deportiva Municipal Básica Lyon - Flandes,"CALLE LYON 136 (c/v Calle Flandes, 4 posterior)",40.408239933976866,-3.6302454961405033,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,949.3797011928342
Instalación Deportiva Municipal Básica Miguel Hernández (Parque lineal del Manzanares),AVENIDA MIGUEL HERNANDEZ 48 frente al 36-38,40.388508655777855,-3.635010469489507,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1319.1864545135816
Instalación Deportiva Municipal Básica Parque Cerro Almodóvar,CALLE CERRO DE ALMODOVAR 9,40.38168820146643,-3.602327770076511,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3431.9724164223835
Instalación Deportiva Municipal Básica Parque Cuña Verde,AVENIDA DAROCA 300,40.40969329689759,-3.618025439807104,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1744.0475075344473
Instalación Deportiva Municipal Básica Parque Luis Buñuel,CALLE LUIS BUÑUEL 12,40.386749881716945,-3.6437305898688366,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1700.7680868899322
Instalación Deportiva Municipal Básica Parque Marchamalo,CALLE MARCHAMALO 15,40.396326219173055,-3.6462456332666418,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1084.749403503176
Instalación Deportiva Municipal Básica Paseo del Polideportivo,CALLE VIVERO DE LA PILARICA 3,40.4080356871113,-3.602653807821838,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2835.147271144942
Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,CALLE HACIENDA DE PAVONES 127,40.403438145048085,-3.6400762544982834,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,576.7097110375454
Instalación Deportiva Municipal Básica Puerto Lumbreras,CALLE PUERTO DE LUMBRERAS,40.38134838588081,-3.620134273150991,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2443.5508749344717
Instalación Deportiva Municipal Básica UVA de Vallecas,CALLE MONTE DE MONTJUICH 9 C/ Sierra Gorda,40.380551636449354,-3.6158152393748777,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,2717.129565975236
Instalación Deportiva Municipal Básica Valdebernardo,CALLE CORDEL DE PAVONES 9,40.400339802874626,-3.6184112605195162,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,1369.7450038700588
Instalación Deportiva Municipal Básica Valderriba,AVENIDA GRAN VIA DEL ESTE 14,40.401249355834835,-3.5979267062108393,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3105.873460194851
Instalación Deportiva Municipal Básica Zazuar,CALLE ZAZUAR 1 c/v Avda. Mediterráneo,40.38257934400676,-3.6054546139177392,223,229,221 - Pavones,Calle Hacienda de Pavones nº 342,1,0,24,16,6,0,Point,40.400368,-3.634587,3162.228391143117
Instalación Deportiva Básica Avenida del Mediterráneo,INST. DEPORTIVA BASICA LUIS MITJANS ,40.40126476374574,-3.670479840720475,83,89,84 - Valderribas,Calle Doctor Esquerdo nº 191,1,0,24,12,12,0,Point,40.4032501,-3.6726019,284.64459183239626
Instalación Deportiva Municipal Básica Luis Mitjans,CALLE LUIS MITJANS 15,40.4013474319257,-3.6703892095738806,83,89,84 - Valderribas,Calle Doctor Esquerdo nº 191,1,0,24,12,12,0,Point,40.4032501,-3.6726019,282.6044910197461
Instalación Deportiva Municipal Básica Parque Adelfas,CALLE MARTINEZ CORROCHANO esquina  con calle Luis Mitjans 26,40.40327621720137,-3.6686877898019556,83,89,84 - Valderribas,Calle Doctor Esquerdo nº 191,1,0,24,12,12,0,Point,40.4032501,-3.6726019,331.4403629057837
Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo),JARDIN JOSE LUIS SAMPEDRO ,40.433860781133276,-3.7108172940093223,129,168,127 - Fernando el Católico,Calle Fernando el Católico nº 19,1,0,24,10,12,0,Point,40.4338516,-3.708439,201.29329937641347
Instalación Deportiva Básica Jardines del Teniente Alcalde,CALLE Jardines del Teniente Alcalde 49,40.43935627177327,-3.704371546221416,203,209,201 - Canal,Calle José Abascal frente al nº 2,1,0,24,8,15,0,Point,40.4386944,-3.7038333,86.5531938618715
Instalación Deportiva Básica Parque de Enrique Herreros,CALLE BRAVO MURILLO 49,40.43935627177327,-3.704371546221416,203,209,201 - Canal,Calle José Abascal frente al nº 2,1,0,24,8,15,0,Point,40.4386944,-3.7038333,86.5531938618715
Instalación Deportiva Municipal Básica Abrantes - Colonia Velázquez,AVENIDA ABRANTES 297,40.37480368698169,-3.734643175737238,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3022.081353207051
Instalación Deportiva Municipal Básica Aliseda,CALLE ALISEDA c/v Real Betis,40.3761084833036,-3.74193729795335,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3266.2359434984314
Instalación Deportiva Municipal Básica Belzunegui,CALLE BELZUNEGUI  c/v Berrioplana,40.37487463533173,-3.739061311753124,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3221.209690524257
Instalación Deportiva Municipal Básica Camino Viejo de Leganés,CALLE CAMINO VIEJO DE LEGANES S/N Carrero Juan Ramón,40.38117601531834,-3.731343103155248,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,2272.478282511091
Instalación Deportiva Municipal Básica Caronte,CALLE CARONTE 4,40.396642453268775,-3.721647689712961,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,463.8953347209573
Instalación Deportiva Municipal Básica Hornero,CALLE HORNERO 1,40.38821661890276,-3.7205798436124597,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,1165.3618841974146
Instalación Deportiva Municipal Básica Isabel Patacón,CALLE ISABEL PATACON S/N Barrio de Buenavista,40.370369111020395,-3.747622431727254,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,4064.156514295645
Instalación Deportiva Municipal Básica Jacinto Verdaguer,CALLE JACINTO VERDAGUER 17,40.395564824892936,-3.7167461338350964,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,298.5334613047793
Instalación Deportiva Municipal Básica Julián González,CALLE JULIAN GONZALEZ 4,40.39866543915771,-3.7194068014375965,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,242.9424430017106
Instalación Deportiva Municipal Básica Lonja de la Seda,CALLE LONJA DE LA SEDA 32 Parc. 2.1 del P.A.U. de Carabanchel,40.36596587926967,-3.7624612731090243,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,5289.609146442009
Instalación Deportiva Municipal Básica Los Morales,CALLE MORALES 31 Parc. 3.16.2 del P.A.U. de Carabanchel,40.360499290126505,-3.7648964321629634,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,5861.734769731927
Instalación Deportiva Municipal Básica Los Morales - Patrimonio Humanidad I,CALLE PATRIMONIO DE LA HUMANIDAD 37 Parc. 3.10.4 del P.A.U. de Carabanchel,40.36210281029443,-3.7635483773274845,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,5654.479770634281
Instalación Deportiva Municipal Básica Los Morales - Patrimonio Humanidad II,"CALLE MORALES  C/ Patrimonio de la Humanidad, 27. Parc. 3.11.3 del P.A.U. de Carabanchel",40.360181686413675,-3.762513874140488,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,5748.644186829296
Instalación Deportiva Municipal Básica Los Poblados,AVENIDA POBLADOS  C/V Antig. Carretera a Leganés,40.37350468781611,-3.7377388304920633,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3282.9030181677567
Instalación Deportiva Municipal Básica María Inmaculada,CAMINO CRUCES  frente Condesa de Teba,40.37304552875526,-3.7572050357095375,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,4436.850266191271
Instalación Deportiva Municipal Básica María de Austria,PARQUE EMPERATRIZ MARÍA DE AUSTRIA  Parque Sur,40.379458518215856,-3.7265416703894907,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,2252.75917974211
Instalación Deportiva Municipal Básica Mercedes Arteaga,CALLE MERCEDES ARTEAGA S/N c/v San Pantaleón,40.39285448180102,-3.7223142167649614,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,771.0054421399615
Instalación Deportiva Municipal Básica P.A.R. Antonio López - Virgen de los Remedios,CALLE VALMAYOR 2,40.39711357229986,-3.7133994267733916,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,298.2102266385252
Instalación Deportiva Municipal Básica Parque Eugenia de Montijo,CALLE PARQUE EUGENIA DE MONTIJO S/N,40.378270955401405,-3.754424500702019,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3898.8747117956955
Instalación Deportiva Municipal Básica Parque Pradolongo 1,AVENIDA DE LOS POBLADOS (PARQUE PRADOLONGO) 165,40.37288270329375,-3.7357480665124942,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3253.801925811306
Instalación Deportiva Municipal Básica Parque de Comillas,CALLE ANTONIO DE LEYVA 35,40.393087603439426,-3.715247014237789,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,584.8795332309476
Instalación Deportiva Municipal Básica Parque de San Isidro - Gorrión,CALLE GORRION 36,40.39630479229722,-3.7295153827975325,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,1115.57440519253
Instalación Deportiva Municipal Básica Parque de San Isidro - Vicente Quesada,CALLE VICENTE QUESADA Parque de San Isidro,40.396901588702576,-3.7305941211312255,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,1195.215486345587
Instalación Deportiva Municipal Básica Parque de las Cruces,AVENIDA POBLADOS S/N,40.376995752514276,-3.7537977166449226,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3938.78976831747
Instalación Deportiva Municipal Básica Parque de las Cruces I,CALLE ROMPEDIZO 15,40.37720878002907,-3.7625290993275855,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,4539.840667985812
Instalación Deportiva Municipal Básica Patrimonio Humanidad,CALLE PATRIMONIO DE LA HUMANIDAD  Frente al número 15. Parc. 3.12.3 del P.A.U. de Carabanchel,40.36130109566346,-3.7594290655278826,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,5481.230998480436
Instalación Deportiva Municipal Básica Piedrahíta,"CALLE PIEDRAHITA  c/v Real Madrid, 36",40.3763711378577,-3.7403145528455597,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3155.019589629049
Instalación Deportiva Municipal Básica Santa Rita,CALLE ALBA DE TORMES 2,40.379320040842394,-3.7426675730199714,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,3050.7025080842536
Instalación Deportiva Municipal Básica Tercio Terol,CALLE CHINDASVINTO  c/v Tulga,40.39473217663556,-3.728885688549131,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,1112.0970229167885
Instalación Deportiva Municipal Básica UVA Pan Bendito,UVA PAN BENDITO ,40.37554043596684,-3.734957451227099,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,2965.57840210608
Instalación Deportiva Municipal Básica Via Lusitana,CALLE VIA LUSITANA 19 Parque Sur,40.37751706497499,-3.7286883543217897,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,2522.514520570056
Instalación Deportiva Municipal Rocódromo 'Roc 30',AVENIDA MANZANARES 108,40.39927267070148,-3.718824070151145,214,220,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,1,0,24,2,19,0,Point,40.398247,-3.716591,220.82875801199037
Instalación Deportiva Municipal Básica Acuario,CALLE MISTRAL 1,40.47180614693975,-3.5971375517469095,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5383.893958435127
Instalación Deportiva Municipal Básica Alas,CALLE ALAS 2,40.472046513237736,-3.5847993053542355,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6276.730975785036
Instalación Deportiva Municipal Básica Alhaurín,CALLE ALHAURIN 4,40.47351067334567,-3.585649589064375,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6298.69280057999
Instalación Deportiva Municipal Básica Arequipa,CALLE AREQUIPA 12,40.468885518432465,-3.6390339556431943,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2923.1011079267387
Instalación Deportiva Municipal Básica Ayacucho,CALLE NEVADO DEL RUIZ 2,40.46980031598844,-3.6352736110765864,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3124.099435612715
Instalación Deportiva Municipal Básica Bahía de Santander II,CALLE BAHIA DE SANTANDER 64,40.46527791543298,-3.594188775058509,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5218.126983965909
Instalación Deportiva Municipal Básica Barrio de Las Cárcavas,CAMINO MONTORO 4,40.48002694808795,-3.6322988549742967,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,4277.631476787838
Instalación Deportiva Municipal Básica Barrio de Las Cárcavas- Aurora Redondo,CALLE RAFAELA APARICIO 3,40.479310091721416,-3.6315762313926756,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,4223.352743005667
Instalación Deportiva Municipal Básica Baterías - Barrio Alegría,"CALLE JUAN PÉREZ ZÚÑIGA s/n Baterías, 2",40.44135712495445,-3.6481826411853,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,269.24596122534814
Instalación Deportiva Municipal Básica Calanda,CALLE CALANDA 30,40.46246051111333,-3.6414728951814523,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2179.5286785431167
Instalación Deportiva Municipal Básica Club de Petanca Esperanza de Canilllas,CALLE SILVANO 63 c/v Andorra,40.45949540975727,-3.6427781663423575,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,1831.9883355103052
